Date,Region,Latitude,Longitude,Plastic_Type,Plastic_Weight_kg,Depth_meters
2016-01-05 05:00:00,Southern Ocean,-48.33842916,-3.037063708,polystyrene (ps),436.76,54.18
2016-01-05 06:00:00,Southern Ocean,-22.06960012,-20.38387167,polyethylene (pe),176.9,59.58
2016-01-05 07:00:00,Atlantic Ocean,52.57517338,9.557347507,polypropylene (pp),121.17,62.53
2016-01-05 08:00:00,Pacific Ocean,5.052854113,-74.29209735,polyvinyl chloride (pvc),238.31,6.0
2016-01-05 09:00:00,Southern Ocean,-17.61887058,145.6235783,polyethylene (pe),343.7,89.51
2016-01-05 10:00:00,Pacific Ocean,-84.70034735,105.9590359,polyethylene terephthalate (pet),280.99,14.03
2016-01-05 11:00:00,Southern Ocean,45.60937632,108.5025076,polyethylene terephthalate (pet),69.19,42.44
2016-01-05 12:00:00,Southern Ocean,84.99277403,-24.06470564,polypropylene (pp),174.01,29.21
2016-01-05 13:00:00,Indian Ocean,21.65166171,-154.4079786,polyvinyl chloride (pvc),31.99,55.37
2016-01-05 14:00:00,Arctic Ocean,64.17741972,65.90783445,polypropylene (pp),369.69,96.15
2016-01-05 15:00:00,Arctic Ocean,3.037633775,-45.21110977,polyvinyl chloride (pvc),441.49,41.24
2016-01-05 16:00:00,Pacific Ocean,-48.29742622,133.3549125,polypropylene (pp),22.93,60.32
2016-01-05 17:00:00,Arctic Ocean,-87.40042124,100.9218378,polystyrene (ps),262.76,14.11
2016-01-05 18:00:00,Pacific Ocean,27.61168817,-127.6818689,polystyrene (ps),283.03,46.3
2016-01-05 19:00:00,Southern Ocean,-1.240407315,36.61766299,polystyrene (ps),219.47,91.58
2016-01-05 20:00:00,Indian Ocean,50.77766648,69.19701333,polypropylene (pp),251.42,93.24
2016-01-05 21:00:00,Indian Ocean,35.04283514,24.52952874,polyethylene (pe),355.21,54.64
2016-01-05 22:00:00,Southern Ocean,87.83142628,5.055183416,polyethylene terephthalate (pet),241.91,76.86
2016-01-05 23:00:00,Atlantic Ocean,1.856265014,-97.969293,polyethylene (pe),459.83,0.32
2016-02-05 00:00:00,Atlantic Ocean,-13.10853786,-95.07353601,polyethylene terephthalate (pet),270.48,53.15
2016-02-05 01:00:00,Arctic Ocean,-38.3868559,96.48292991,polyvinyl chloride (pvc),35.99,73.25
2016-02-05 02:00:00,Pacific Ocean,-4.164967478,-173.2716772,polystyrene (ps),476.67,32.99
2016-02-05 03:00:00,Indian Ocean,67.11686606,100.4076226,polystyrene (ps),73.49,90.12
2016-02-05 04:00:00,Arctic Ocean,-82.36084936,9.647545154,polyethylene terephthalate (pet),392.25,77.96
2016-02-05 05:00:00,Southern Ocean,86.02200851,157.0401549,polystyrene (ps),263.5,76.97
2016-02-05 06:00:00,Indian Ocean,88.79529498,179.0357572,polyethylene (pe),370.47,2.12
2016-02-05 07:00:00,Pacific Ocean,17.60784815,58.85444344,polypropylene (pp),256.76,18.39
2016-02-05 08:00:00,Pacific Ocean,-30.32204333,-31.58741001,polystyrene (ps),29.58,71.36
2016-02-05 09:00:00,Atlantic Ocean,-49.8511857,-8.969072918,polystyrene (ps),187.53,56.17
2016-02-05 10:00:00,Arctic Ocean,-40.23172878,-106.482446,polyvinyl chloride (pvc),310.38,57.85
2016-02-05 11:00:00,Southern Ocean,-80.98102323,-144.2756434,polypropylene (pp),314.48,1.48
2016-02-05 12:00:00,Indian Ocean,-4.480027473,28.35482159,polyethylene terephthalate (pet),486.52,44.21
2016-02-05 13:00:00,Pacific Ocean,-79.68163124,109.9782353,polypropylene (pp),303.2,78.64
2016-02-05 14:00:00,Indian Ocean,39.32535866,-85.76405362,polypropylene (pp),143.29,66.36
2016-02-05 15:00:00,Southern Ocean,-23.052698,-28.92498831,polyethylene terephthalate (pet),21.81,57.24
2016-02-05 16:00:00,Indian Ocean,-54.11434829,19.71851824,polypropylene (pp),394.23,69.66
2016-02-05 17:00:00,Arctic Ocean,8.07364041,146.8432152,polyvinyl chloride (pvc),444.66,85.1
2016-02-05 18:00:00,Atlantic Ocean,85.2766753,-130.092758,polyethylene (pe),306.86,84.95
2016-02-05 19:00:00,Indian Ocean,35.12358882,-94.72205926,polypropylene (pp),241.24,45.6
2016-02-05 20:00:00,Atlantic Ocean,-1.485566981,150.6709626,polyethylene (pe),430.51,30.78
2016-02-05 21:00:00,Southern Ocean,49.84457387,-165.7671865,polyvinyl chloride (pvc),120.25,36.64
2016-02-05 22:00:00,Atlantic Ocean,42.74576494,56.20162826,polyvinyl chloride (pvc),199.43,52.14
2016-02-05 23:00:00,Indian Ocean,70.51238299,50.22931796,polypropylene (pp),253.88,8.94
2016-03-05 00:00:00,Indian Ocean,-53.15958943,-42.02840389,polystyrene (ps),24.78,59.1
2016-03-05 01:00:00,Pacific Ocean,64.59796373,-11.46071556,polypropylene (pp),344.32,45.33
2016-03-05 02:00:00,Indian Ocean,-35.81530433,127.7704625,polyethylene (pe),94.36,75.89
2016-03-05 03:00:00,Atlantic Ocean,79.37980701,-120.6064572,polyvinyl chloride (pvc),166.64,27.39
2016-03-05 04:00:00,Pacific Ocean,-39.40827319,-96.63570782,polyethylene (pe),207.3,6.63
2016-03-05 05:00:00,Indian Ocean,76.83273777,4.446148118,polyethylene (pe),319.29,89.46
2016-03-05 06:00:00,Indian Ocean,83.4823286,-32.49164772,polyethylene terephthalate (pet),32.84,6.81
2016-03-05 07:00:00,Southern Ocean,-63.81155566,26.77409912,polyvinyl chloride (pvc),170.5,92.73
2016-03-05 08:00:00,Pacific Ocean,85.40997899,151.502107,polyvinyl chloride (pvc),137.25,49.75
2016-03-05 09:00:00,Southern Ocean,-74.56986568,150.1567264,polyethylene (pe),0.86,5.63
2016-03-05 10:00:00,Southern Ocean,-50.65779841,-97.1933977,polyvinyl chloride (pvc),345.86,12.58
2016-03-05 11:00:00,Southern Ocean,-10.04961944,-71.22793937,polypropylene (pp),118.04,53.3
2016-03-05 12:00:00,Arctic Ocean,88.84752583,-121.6552747,polyethylene terephthalate (pet),83.3,1.58
2016-03-05 13:00:00,Southern Ocean,-2.05865079,154.0045337,polypropylene (pp),399.0,91.51
2016-03-05 14:00:00,Atlantic Ocean,9.073699772,-36.76891313,polystyrene (ps),19.7,79.63
2016-03-05 15:00:00,Indian Ocean,34.99649091,-18.10614784,polystyrene (ps),450.13,50.46
2016-03-05 16:00:00,Arctic Ocean,84.29284049,108.9506811,polyethylene (pe),343.48,92.62
2016-03-05 17:00:00,Southern Ocean,51.00325202,4.670450212,polystyrene (ps),85.96,25.97
2016-03-05 18:00:00,Indian Ocean,-49.6522792,-136.8880264,polypropylene (pp),175.12,85.34
2016-03-05 19:00:00,Pacific Ocean,-35.46163248,-22.3744646,polystyrene (ps),475.0,80.51
2016-03-05 20:00:00,Pacific Ocean,-72.42691687,46.98865558,polyethylene (pe),309.46,58.18
2016-03-05 21:00:00,Indian Ocean,26.00142555,78.91527159,polyvinyl chloride (pvc),304.4,31.88
2016-03-05 22:00:00,Atlantic Ocean,-57.46674482,52.326667,polyethylene terephthalate (pet),326.57,55.83
2016-03-05 23:00:00,Indian Ocean,-43.66712007,-137.0949411,polyethylene (pe),231.42,95.72
2016-04-05 00:00:00,Indian Ocean,69.86045793,-70.43597094,polyethylene (pe),83.73,8.46
2016-04-05 01:00:00,Arctic Ocean,-31.18397844,84.08327219,polyethylene (pe),75.53,20.1
2016-04-05 02:00:00,Pacific Ocean,11.9964093,136.86847,polypropylene (pp),343.69,64.39
2016-04-05 03:00:00,Pacific Ocean,-18.43811842,-163.0128906,polyvinyl chloride (pvc),441.98,67.84
2016-04-05 04:00:00,Southern Ocean,-76.67436827,-164.7975211,polyethylene (pe),150.18,16.45
2016-04-05 05:00:00,Indian Ocean,-24.68451062,51.62563056,polyvinyl chloride (pvc),251.75,80.63
2016-04-05 06:00:00,Indian Ocean,-16.54772345,17.2966155,polyethylene (pe),496.12,92.85
2016-04-05 07:00:00,Atlantic Ocean,71.22619834,-124.0779418,polypropylene (pp),128.65,7.97
2016-04-05 08:00:00,Pacific Ocean,-31.59888234,17.38496941,polyethylene (pe),195.17,97.42
2016-04-05 09:00:00,Atlantic Ocean,-21.73659844,170.8154437,polystyrene (ps),181.82,28.12
2016-04-05 10:00:00,Arctic Ocean,50.92141836,47.12407934,polypropylene (pp),16.39,30.89
2016-04-05 11:00:00,Southern Ocean,46.61219722,-18.30918382,polyethylene (pe),254.81,4.49
2016-04-05 12:00:00,Atlantic Ocean,53.6913498,117.9116957,polyethylene (pe),104.42,49.74
2016-04-05 13:00:00,Pacific Ocean,81.67873321,-103.3839052,polyethylene (pe),64.39,95.48
2016-04-05 14:00:00,Arctic Ocean,53.20034971,-30.8424849,polystyrene (ps),355.24,16.1
2016-04-05 15:00:00,Indian Ocean,-16.63052342,9.996441052,polystyrene (ps),382.9,57.69
2016-04-05 16:00:00,Arctic Ocean,57.87153304,1.634361138,polyethylene (pe),444.46,27.45
2016-04-05 17:00:00,Atlantic Ocean,1.561433776,151.5500889,polystyrene (ps),467.07,1.86
2016-04-05 18:00:00,Pacific Ocean,-40.01147415,-74.63948139,polyethylene (pe),434.55,98.71
2016-04-05 19:00:00,Atlantic Ocean,-35.47492774,-159.6586605,polystyrene (ps),61.34,71.62
2016-04-05 20:00:00,Indian Ocean,-49.70837006,149.8957936,polyvinyl chloride (pvc),111.89,73.55
2016-04-05 21:00:00,Indian Ocean,-63.90126759,-101.8556434,polyethylene (pe),61.33,66.3
2016-04-05 22:00:00,Pacific Ocean,-56.79172587,-43.54992937,polyethylene (pe),176.83,14.37
2016-04-05 23:00:00,Southern Ocean,-78.62795101,11.12098483,polyethylene terephthalate (pet),62.12,20.67
2016-05-05 00:00:00,Arctic Ocean,69.92115569,171.3169694,polyethylene terephthalate (pet),326.67,38.57
2016-05-05 01:00:00,Arctic Ocean,77.58140574,12.69663899,polypropylene (pp),358.39,99.55
2016-05-05 02:00:00,Indian Ocean,15.61867065,-18.81240964,polyvinyl chloride (pvc),79.88,67.26
2016-05-05 03:00:00,Atlantic Ocean,61.28812019,30.10985263,polyvinyl chloride (pvc),310.83,44.24
2016-05-05 04:00:00,Atlantic Ocean,-56.95720152,169.4909376,polypropylene (pp),11.59,48.47
2016-05-05 05:00:00,Southern Ocean,72.30128854,114.4600556,polyethylene terephthalate (pet),217.24,92.22
2016-05-05 06:00:00,Atlantic Ocean,1.145080733,-119.1714709,polypropylene (pp),142.74,19.64
2016-05-05 07:00:00,Arctic Ocean,-77.91030133,109.1736054,polyethylene terephthalate (pet),499.25,32.09
2016-05-05 08:00:00,Atlantic Ocean,-64.56370599,122.7956615,polyethylene (pe),461.4,37.09
2016-05-05 09:00:00,Southern Ocean,-34.38423706,68.64987743,polypropylene (pp),73.87,89.76
2016-05-05 10:00:00,Arctic Ocean,-82.15963554,56.6040453,polystyrene (ps),458.69,77.68
2016-05-05 11:00:00,Atlantic Ocean,-34.32719196,-21.28427969,polyethylene terephthalate (pet),209.45,59.08
2016-05-05 12:00:00,Arctic Ocean,-79.21252204,51.01033936,polyethylene (pe),288.37,31.47
2016-05-05 13:00:00,Indian Ocean,-47.51503107,85.52698997,polystyrene (ps),266.93,20.22
2016-05-05 14:00:00,Indian Ocean,-42.17944395,-135.7847107,polystyrene (ps),363.11,33.08
2016-05-05 15:00:00,Indian Ocean,88.98641575,-87.36121433,polyvinyl chloride (pvc),167.54,92.95
2016-05-05 16:00:00,Atlantic Ocean,-47.60159872,-110.1305236,polyethylene terephthalate (pet),34.93,91.02
2016-05-05 17:00:00,Southern Ocean,-46.94643919,122.8362613,polyethylene (pe),208.87,42.2
2016-05-05 18:00:00,Arctic Ocean,33.6220143,64.80093295,polyethylene terephthalate (pet),272.3,32.55
2016-05-05 19:00:00,Pacific Ocean,64.68434613,-17.71972575,polyethylene (pe),277.5,88.46
2016-05-05 20:00:00,Indian Ocean,-20.33002573,117.3800702,polyethylene terephthalate (pet),396.32,44.62
2016-05-05 21:00:00,Indian Ocean,67.61124359,78.0412824,polystyrene (ps),22.21,3.87
2016-05-05 22:00:00,Pacific Ocean,-28.77443627,148.8935094,polyvinyl chloride (pvc),494.05,34.57
2016-05-05 23:00:00,Pacific Ocean,-54.53714167,-152.3494814,polypropylene (pp),495.28,60.73
2016-06-05 00:00:00,Atlantic Ocean,-30.66501162,3.296657355,polyethylene terephthalate (pet),49.6,94.46
2016-06-05 01:00:00,Arctic Ocean,19.68414731,74.42924529,polystyrene (ps),172.07,42.46
2016-06-05 02:00:00,Indian Ocean,-23.91423132,-105.3024528,polypropylene (pp),295.2,24.01
2016-06-05 03:00:00,Southern Ocean,31.12088472,-62.23455649,polypropylene (pp),186.73,38.45
2016-06-05 04:00:00,Atlantic Ocean,-47.3515417,-29.16854952,polypropylene (pp),243.86,5.71
2016-06-05 05:00:00,Atlantic Ocean,36.17872092,105.9572226,polystyrene (ps),163.03,89.88
2016-06-05 06:00:00,Southern Ocean,-27.46109462,-2.312567619,polyethylene (pe),356.1,3.34
2016-06-05 07:00:00,Southern Ocean,-7.943693112,-2.566788175,polypropylene (pp),182.07,0.1
2016-06-05 08:00:00,Southern Ocean,10.39412528,-24.88045732,polyvinyl chloride (pvc),215.0,61.41
2016-06-05 09:00:00,Pacific Ocean,33.52050057,-97.70792785,polyethylene (pe),288.0,15.4
2016-06-05 10:00:00,Indian Ocean,-47.03153547,152.3057528,polystyrene (ps),484.6,29.61
2016-06-05 11:00:00,Pacific Ocean,60.47019673,-65.59159656,polypropylene (pp),320.94,49.1
2016-06-05 12:00:00,Indian Ocean,39.93169496,24.28763788,polystyrene (ps),48.55,79.21
2016-06-05 13:00:00,Pacific Ocean,-47.86237458,-126.4392952,polystyrene (ps),159.52,38.75
2016-06-05 14:00:00,Arctic Ocean,85.49542127,-23.67237884,polypropylene (pp),209.92,95.71
2016-06-05 15:00:00,Indian Ocean,29.66345839,145.3692658,polystyrene (ps),370.11,45.32
2016-06-05 16:00:00,Atlantic Ocean,-8.563160436,178.3674859,polyvinyl chloride (pvc),223.49,92.0
2016-06-05 17:00:00,Indian Ocean,-61.6450814,-49.76933158,polyvinyl chloride (pvc),329.59,45.23
2016-06-05 18:00:00,Indian Ocean,5.979780415,-124.5634033,polyethylene terephthalate (pet),419.76,51.61
2016-06-05 19:00:00,Indian Ocean,-60.34034037,-66.79745038,polypropylene (pp),52.26,95.81
2016-06-05 20:00:00,Arctic Ocean,-12.69149783,-62.19296338,polypropylene (pp),382.89,67.49
2016-06-05 21:00:00,Pacific Ocean,-16.43174591,52.02316594,polypropylene (pp),372.82,14.94
2016-06-05 22:00:00,Atlantic Ocean,39.58913598,-1.383579182,polyethylene terephthalate (pet),409.87,59.86
2016-06-05 23:00:00,Pacific Ocean,-55.37102738,96.64550218,polyvinyl chloride (pvc),478.04,22.52
2016-07-05 00:00:00,Pacific Ocean,57.93684388,72.46918242,polyvinyl chloride (pvc),154.87,30.97
2016-07-05 01:00:00,Southern Ocean,-31.29618114,-89.52885939,polypropylene (pp),214.57,83.82
2016-07-05 02:00:00,Arctic Ocean,-10.08204715,102.3320484,polystyrene (ps),131.41,68.21
2016-07-05 03:00:00,Southern Ocean,49.0213756,125.0862721,polyethylene (pe),163.62,28.69
2016-07-05 04:00:00,Arctic Ocean,22.57063195,35.42046831,polyethylene (pe),164.98,0.47
2016-07-05 05:00:00,Pacific Ocean,-34.55543668,153.9603753,polypropylene (pp),434.9,53.12
2016-07-05 06:00:00,Pacific Ocean,-20.48347358,101.8613242,polypropylene (pp),31.54,25.02
2016-07-05 07:00:00,Arctic Ocean,-34.95837348,34.34252647,polyvinyl chloride (pvc),101.43,2.83
2016-07-05 08:00:00,Pacific Ocean,17.05863011,146.219759,polyvinyl chloride (pvc),305.32,6.33
2016-07-05 09:00:00,Pacific Ocean,-30.12758402,36.12905289,polystyrene (ps),382.62,67.33
2016-07-05 10:00:00,Atlantic Ocean,40.62558506,7.628805841,polyvinyl chloride (pvc),348.72,41.43
2016-07-05 11:00:00,Southern Ocean,14.36168855,-51.74699745,polyethylene (pe),23.38,26.25
2016-07-05 12:00:00,Southern Ocean,-63.77280989,137.830799,polyethylene (pe),226.95,87.97
2016-07-05 13:00:00,Southern Ocean,-34.15164864,-135.8182185,polyvinyl chloride (pvc),92.32,82.51
2016-07-05 14:00:00,Indian Ocean,-50.13946046,-9.539022882,polyethylene (pe),494.07,46.62
2016-07-05 15:00:00,Atlantic Ocean,-19.74362174,13.46879948,polyethylene (pe),499.45,27.56
2016-07-05 16:00:00,Southern Ocean,2.877135518,19.70967844,polyethylene (pe),25.54,50.72
2016-07-05 17:00:00,Southern Ocean,1.217314311,54.68033897,polyethylene (pe),333.9,75.29
2016-07-05 18:00:00,Atlantic Ocean,45.81426178,2.086424731,polyethylene terephthalate (pet),406.55,1.07
2016-07-05 19:00:00,Pacific Ocean,-55.94906455,-87.54546685,polypropylene (pp),162.46,61.26
2016-07-05 20:00:00,Southern Ocean,80.36510927,128.4999826,polystyrene (ps),346.85,71.01
2016-07-05 21:00:00,Pacific Ocean,-28.28788076,56.70911802,polyethylene terephthalate (pet),93.92,81.68
2016-07-05 22:00:00,Southern Ocean,-35.95520756,128.9476129,polystyrene (ps),64.07,21.66
2016-07-05 23:00:00,Arctic Ocean,33.33214407,-80.62434325,polyethylene terephthalate (pet),462.66,20.34
2016-08-05 00:00:00,Indian Ocean,54.99299316,49.34048217,polyethylene terephthalate (pet),321.3,21.57
2016-08-05 01:00:00,Southern Ocean,-21.87508233,77.10254823,polystyrene (ps),408.49,93.14
2016-08-05 02:00:00,Arctic Ocean,44.43245548,-41.97414227,polypropylene (pp),266.4,14.1
2016-08-05 03:00:00,Atlantic Ocean,69.0724721,112.4078826,polyvinyl chloride (pvc),77.45,76.46
2016-08-05 04:00:00,Arctic Ocean,48.02465974,-179.0968411,polyethylene terephthalate (pet),188.39,98.68
2016-08-05 05:00:00,Atlantic Ocean,-83.8446326,34.17111008,polypropylene (pp),440.84,94.63
2016-08-05 06:00:00,Southern Ocean,58.92640405,40.88464933,polyvinyl chloride (pvc),7.9,40.99
2016-08-05 07:00:00,Atlantic Ocean,49.40657252,12.18351349,polystyrene (ps),103.67,83.94
2016-08-05 08:00:00,Arctic Ocean,30.47224287,46.81745529,polyethylene terephthalate (pet),126.72,67.01
2016-08-05 09:00:00,Indian Ocean,46.80403544,-119.7983315,polyvinyl chloride (pvc),131.57,86.85
2016-08-05 10:00:00,Pacific Ocean,86.29657125,66.52133345,polypropylene (pp),49.38,16.12
2016-08-05 11:00:00,Pacific Ocean,-12.39968019,-59.11597338,polyvinyl chloride (pvc),424.13,76.49
2016-08-05 12:00:00,Indian Ocean,-77.89981771,-17.26065267,polystyrene (ps),79.84,58.66
2016-08-05 13:00:00,Pacific Ocean,-7.039805467,-60.08062896,polyvinyl chloride (pvc),414.85,54.01
2016-08-05 14:00:00,Southern Ocean,-81.64194203,-9.38296674,polyethylene (pe),177.6,72.89
2016-08-05 15:00:00,Southern Ocean,-37.03492654,43.76492154,polyethylene terephthalate (pet),228.71,27.31
2016-08-05 16:00:00,Arctic Ocean,15.63836252,121.8036495,polypropylene (pp),231.48,7.46
2016-08-05 17:00:00,Arctic Ocean,-34.26787927,-5.96337925,polypropylene (pp),356.6,50.21
2016-08-05 18:00:00,Atlantic Ocean,33.37114426,-63.63942206,polyethylene terephthalate (pet),365.68,30.21
2016-08-05 19:00:00,Arctic Ocean,57.95753898,-4.340923587,polyethylene terephthalate (pet),320.38,25.64
2016-08-05 20:00:00,Southern Ocean,-14.32094773,67.96931907,polyethylene (pe),386.91,99.85
2016-08-05 21:00:00,Arctic Ocean,72.02483123,-55.18774198,polyethylene (pe),4.25,19.79
2016-08-05 22:00:00,Pacific Ocean,-75.62899236,-30.8584531,polypropylene (pp),252.45,23.56
2016-08-05 23:00:00,Atlantic Ocean,61.22036956,22.62233412,polyvinyl chloride (pvc),262.06,33.39
2016-09-05 00:00:00,Atlantic Ocean,59.14316618,-74.15666502,polyethylene terephthalate (pet),119.75,49.7
2016-09-05 01:00:00,Southern Ocean,-32.04109866,-104.7295226,polyethylene (pe),278.23,86.91
2016-09-05 02:00:00,Arctic Ocean,-36.23126632,-129.4587778,polyethylene (pe),233.63,17.64
2016-09-05 03:00:00,Pacific Ocean,-35.08290339,-53.06040607,polyethylene (pe),236.11,61.6
2016-09-05 04:00:00,Arctic Ocean,56.05086822,-162.5965537,polyvinyl chloride (pvc),59.31,36.85
2016-09-05 05:00:00,Indian Ocean,59.69762777,30.05370962,polypropylene (pp),217.69,79.69
2016-09-05 06:00:00,Arctic Ocean,-30.64995741,-116.6726282,polypropylene (pp),383.24,60.19
2016-09-05 07:00:00,Southern Ocean,16.66626254,-44.13787476,polyethylene (pe),205.05,79.51
2016-09-05 08:00:00,Arctic Ocean,-64.9920187,-83.07978646,polyvinyl chloride (pvc),243.8,85.51
2016-09-05 09:00:00,Atlantic Ocean,-5.619827109,46.94038788,polyvinyl chloride (pvc),483.76,91.21
2016-09-05 10:00:00,Pacific Ocean,89.78271315,126.1244381,polypropylene (pp),435.9,99.57
2016-09-05 11:00:00,Southern Ocean,-61.40895341,47.98837548,polyethylene terephthalate (pet),464.36,61.89
2016-09-05 12:00:00,Indian Ocean,80.56127519,15.30177432,polyethylene (pe),38.93,63.75
2016-09-05 13:00:00,Pacific Ocean,58.36584995,60.87014616,polyvinyl chloride (pvc),309.33,14.06
2016-09-05 14:00:00,Pacific Ocean,84.99863717,-169.2033704,polyethylene terephthalate (pet),111.78,10.51
2016-09-05 15:00:00,Atlantic Ocean,-57.67582309,-135.7759221,polystyrene (ps),202.18,48.76
2016-09-05 16:00:00,Atlantic Ocean,-51.56667172,-145.8261951,polyethylene (pe),339.91,69.37
2016-09-05 17:00:00,Atlantic Ocean,-86.96390729,-144.6490203,polystyrene (ps),289.5,24.82
2016-09-05 18:00:00,Southern Ocean,40.44632632,-86.22586253,polypropylene (pp),252.92,32.72
2016-09-05 19:00:00,Arctic Ocean,25.93704482,11.53881374,polypropylene (pp),407.24,70.01
2016-09-05 20:00:00,Pacific Ocean,-57.9482211,-138.7146317,polypropylene (pp),341.33,21.17
2016-09-05 21:00:00,Arctic Ocean,52.4060938,156.6418468,polyvinyl chloride (pvc),410.54,52.14
2016-09-05 22:00:00,Arctic Ocean,-36.1448089,127.532449,polyvinyl chloride (pvc),465.97,53.86
2016-09-05 23:00:00,Atlantic Ocean,-65.70079752,169.7919674,polyethylene terephthalate (pet),356.01,91.7
2016-10-05 00:00:00,Arctic Ocean,-13.9387203,-164.6999838,polystyrene (ps),197.76,40.23
2016-10-05 01:00:00,Pacific Ocean,-73.62542728,126.504881,polypropylene (pp),106.47,21.05
2016-10-05 02:00:00,Pacific Ocean,-42.61614187,109.3442672,polypropylene (pp),135.53,17.39
2016-10-05 03:00:00,Indian Ocean,-23.15999548,144.7581113,polyvinyl chloride (pvc),198.38,29.32
2016-10-05 04:00:00,Southern Ocean,63.33555141,10.05990036,polyvinyl chloride (pvc),370.07,27.89
2016-10-05 05:00:00,Arctic Ocean,52.65877343,103.6400655,polyvinyl chloride (pvc),20.17,75.02
2016-10-05 06:00:00,Southern Ocean,-10.30422856,-161.5367234,polyethylene (pe),407.16,59.37
2016-10-05 07:00:00,Southern Ocean,40.4235104,-152.6839958,polystyrene (ps),379.09,68.24
2016-10-05 08:00:00,Southern Ocean,12.35693451,-137.3283933,polystyrene (ps),249.76,63.03
2016-10-05 09:00:00,Southern Ocean,-28.64846609,149.3239908,polyethylene (pe),199.89,48.12
2016-10-05 10:00:00,Pacific Ocean,40.65738183,-157.9790342,polypropylene (pp),56.44,92.83
2016-10-05 11:00:00,Arctic Ocean,33.0298478,-143.9461704,polyethylene terephthalate (pet),144.92,81.74
2016-10-05 12:00:00,Indian Ocean,21.43699959,154.9477449,polyethylene terephthalate (pet),54.9,21.08
2016-10-05 13:00:00,Southern Ocean,21.23199379,-141.3386705,polypropylene (pp),409.46,42.37
2016-10-05 14:00:00,Indian Ocean,32.93675862,133.1122675,polyethylene terephthalate (pet),254.72,28.79
2016-10-05 15:00:00,Pacific Ocean,-20.78180772,104.1374837,polyvinyl chloride (pvc),123.47,74.57
2016-10-05 16:00:00,Pacific Ocean,66.43364671,-165.4984841,polystyrene (ps),9.14,34.45
2016-10-05 17:00:00,Atlantic Ocean,-60.78458781,-172.1349371,polyvinyl chloride (pvc),262.01,64.02
2016-10-05 18:00:00,Southern Ocean,69.09938338,12.37981806,polyethylene terephthalate (pet),376.07,29.22
2016-10-05 19:00:00,Atlantic Ocean,-28.38926825,178.9831454,polyethylene terephthalate (pet),383.27,17.16
2016-10-05 20:00:00,Indian Ocean,-67.49430919,136.3788576,polystyrene (ps),107.29,0.92
2016-10-05 21:00:00,Arctic Ocean,18.00493248,-68.39084399,polyvinyl chloride (pvc),497.53,99.46
2016-10-05 22:00:00,Atlantic Ocean,-22.32239957,-40.92867572,polystyrene (ps),284.43,21.95
2016-10-05 23:00:00,Pacific Ocean,56.78995088,-40.35384135,polyethylene terephthalate (pet),166.07,83.22
2016-11-05 00:00:00,Southern Ocean,-12.45861566,84.30437373,polystyrene (ps),196.46,82.21
2016-11-05 01:00:00,Indian Ocean,30.3412546,-57.19220904,polystyrene (ps),62.31,23.6
2016-11-05 02:00:00,Pacific Ocean,-34.51356189,-126.7930579,polyethylene terephthalate (pet),246.73,41.56
2016-11-05 03:00:00,Arctic Ocean,-52.2985725,88.95866709,polystyrene (ps),376.67,83.61
2016-11-05 04:00:00,Southern Ocean,-20.15117443,-15.11437743,polyvinyl chloride (pvc),204.76,68.98
2016-11-05 05:00:00,Arctic Ocean,19.22541023,-152.3596595,polyethylene terephthalate (pet),433.44,36.99
2016-11-05 06:00:00,Arctic Ocean,28.25041306,104.4188167,polystyrene (ps),238.43,94.91
2016-11-05 07:00:00,Southern Ocean,14.07719975,30.71205502,polypropylene (pp),450.31,34.23
2016-11-05 08:00:00,Southern Ocean,87.85002935,-3.827042903,polyvinyl chloride (pvc),351.63,21.21
2016-11-05 09:00:00,Arctic Ocean,34.39623357,62.40354017,polyvinyl chloride (pvc),27.6,14.67
2016-11-05 10:00:00,Indian Ocean,77.67353297,1.932365815,polyvinyl chloride (pvc),33.6,70.13
2016-11-05 11:00:00,Southern Ocean,-68.77202492,53.43125328,polyethylene (pe),400.07,2.9
2016-11-05 12:00:00,Pacific Ocean,-78.95287263,132.2958763,polyethylene terephthalate (pet),178.48,84.58
2016-11-05 13:00:00,Atlantic Ocean,-34.02095364,40.86517252,polyethylene (pe),94.7,30.42
2016-11-05 14:00:00,Indian Ocean,-65.41399109,57.45617923,polystyrene (ps),432.67,36.98
2016-11-05 15:00:00,Southern Ocean,4.656335081,40.98818499,polyethylene terephthalate (pet),491.66,80.18
2016-11-05 16:00:00,Southern Ocean,3.416625634,11.22471995,polyvinyl chloride (pvc),404.39,81.42
2016-11-05 17:00:00,Indian Ocean,13.50848996,-118.089932,polyvinyl chloride (pvc),362.59,40.0
2016-11-05 18:00:00,Atlantic Ocean,44.14101855,-59.15604832,polyvinyl chloride (pvc),0.58,55.38
2016-11-05 19:00:00,Arctic Ocean,84.83934604,69.51922825,polyvinyl chloride (pvc),53.08,67.92
2016-11-05 20:00:00,Pacific Ocean,68.08656446,-26.82860159,polystyrene (ps),335.5,68.86
2016-11-05 21:00:00,Southern Ocean,-68.69389688,-33.79355571,polypropylene (pp),204.84,53.41
2016-11-05 22:00:00,Atlantic Ocean,-29.06753602,93.33694229,polyethylene terephthalate (pet),9.84,84.41
2016-11-05 23:00:00,Pacific Ocean,-43.95185549,-177.9952102,polypropylene (pp),370.46,84.14
2016-12-05 00:00:00,Indian Ocean,-58.1728756,64.43801289,polyethylene terephthalate (pet),209.44,84.88
